Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,ExperienceRatio
46,1,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,107112,0.19148936170212766
31,1,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,No,12,3,1,0,12,2,3,1,0,0,0,117888,0.03125
40,1,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,109128,0.12195121951219512
37,0,Non-Travel,1063,Research & Development,25,5,Medical,2,Female,72,3,2,Research Scientist,3,Married,4449,23866,3,Yes,15,3,1,2,15,2,3,13,11,10,7,53388,0.34210526315789475
28,1,Travel_Rarely,103,Research & Development,24,3,Life Sciences,3,Male,50,2,1,Laboratory Technician,3,Single,2028,12947,5,Yes,14,3,2,0,6,4,3,4,2,0,3,24336,0.13793103448275862
41,0,Travel_Rarely,642,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,2782,21412,3,No,22,4,1,1,12,3,3,5,3,1,0,33384,0.11904761904761904
35,0,Travel_Rarely,890,Sales,2,3,Marketing,4,Female,97,3,1,Sales Representative,4,Married,2014,9687,1,No,13,3,1,0,2,3,3,2,2,2,2,24168,0.05555555555555555
58,1,Travel_Rarely,286,Research & Development,2,4,Life Sciences,4,Male,31,3,5,Research Director,2,Single,19246,25761,7,Yes,12,3,4,0,40,2,3,31,15,13,8,230952,0.5254237288135594
36,0,Travel_Rarely,1120,Sales,11,4,Marketing,2,Female,100,2,2,Sales Executive,4,Married,6652,14369,4,No,13,3,1,1,8,2,2,6,3,0,0,79824,0.16216216216216217
58,1,Travel_Rarely,289,Research & Development,2,3,Technical Degree,4,Male,51,3,1,Research Scientist,3,Single,2479,26227,4,No,24,4,1,0,7,4,3,1,0,0,0,29748,0.01694915254237288
55,0,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,6992,4,No,14,3,4,1,23,5,3,19,9,9,11,230244,0.3392857142857143
35,0,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,No,18,3,4,1,1,5,2,1,0,0,1,32280,0.027777777777777776
34,1,Travel_Frequently,296,Sales,6,2,Marketing,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,No,16,3,4,1,3,3,2,2,2,1,0,28212,0.05714285714285714
38,0,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,4,Male,54,3,2,Manufacturing Director,4,Married,6261,4185,3,No,18,3,1,1,9,3,1,7,7,1,7,75132,0.1794871794871795
46,1,Travel_Rarely,377,Sales,9,3,Marketing,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,No,11,3,1,1,28,1,4,7,7,4,3,121152,0.14893617021276595
29,1,Travel_Rarely,341,Sales,1,3,Medical,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Yes,19,3,3,3,5,3,3,3,2,0,2,33600,0.1
39,0,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,4108,5340,7,No,13,3,1,0,18,2,3,7,7,1,7,49296,0.175
41,1,Non-Travel,906,Research & Development,5,2,Life Sciences,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,No,17,3,1,1,5,2,1,1,0,0,0,25284,0.023809523809523808
19,1,Non-Travel,504,Research & Development,10,3,Medical,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,22308,0.05
43,1,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,29244,0.022727272727272728
24,0,Travel_Rarely,350,Research & Development,21,2,Technical Degree,3,Male,57,2,1,Laboratory Technician,1,Divorced,2296,10036,0,No,14,3,2,3,2,3,3,1,1,0,0,27552,0.04
35,0,Travel_Rarely,384,Sales,8,4,Life Sciences,1,Female,72,3,1,Sales Representative,4,Married,2572,20317,1,No,16,3,2,1,3,1,2,3,2,0,2,30864,0.08333333333333333
45,0,Non-Travel,336,Sales,26,3,Marketing,1,Male,52,2,2,Sales Executive,1,Married,4385,24162,1,No,15,3,1,1,10,2,3,10,7,4,5,52620,0.21739130434782608
36,0,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,83544,0.02702702702702703
30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,34344,0.3225806451612903
35,0,Travel_Rarely,1219,Sales,18,3,Medical,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,No,16,3,2,0,5,3,3,5,2,1,0,55212,0.1388888888888889
36,0,Travel_Frequently,469,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,44304,0.2972972972972973
27,0,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,Male,87,1,1,Laboratory Technician,3,Married,4621,5869,1,No,19,3,4,3,3,4,3,3,2,1,2,55452,0.10714285714285714
32,1,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Yes,24,4,3,0,1,2,1,1,0,0,1,33540,0.030303030303030304
26,0,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,26767,1,No,20,4,1,1,6,6,1,6,5,1,4,76764,0.2222222222222222
32,0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,59976,0.24242424242424243
24,1,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Yes,16,3,2,0,6,4,3,5,3,1,4,38424,0.2
38,0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,5321,14284,2,No,11,3,4,1,10,1,3,8,3,7,7,63852,0.20512820512820512
34,0,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,No,18,3,3,1,9,2,2,8,7,1,1,103536,0.22857142857142856
23,1,Travel_Frequently,638,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1790,26956,1,No,19,3,1,1,1,3,2,1,0,1,0,21480,0.041666666666666664
32,1,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,80820,0.0
28,1,Travel_Rarely,329,Research & Development,24,3,Medical,3,Male,51,3,1,Laboratory Technician,2,Married,2408,7324,1,Yes,17,3,3,3,1,3,3,1,1,0,0,28896,0.034482758620689655
35,0,Travel_Rarely,670,Research & Development,10,4,Medical,1,Female,51,3,2,Healthcare Representative,3,Single,6142,4223,3,Yes,16,3,3,0,10,4,3,5,2,0,4,73704,0.1388888888888889
42,0,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,Male,56,3,5,Manager,3,Married,18880,17312,5,No,11,3,1,0,24,2,2,22,6,4,14,226560,0.5116279069767442
51,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,157392,0.038461538461538464
29,1,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,28020,0.06666666666666667
50,0,Travel_Frequently,809,Sales,12,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,No,11,3,4,0,16,3,3,2,2,2,1,110496,0.0392156862745098
34,0,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,72348,0.05714285714285714
58,0,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,3,Female,37,2,3,Healthcare Representative,2,Divorced,10552,9255,2,Yes,13,3,4,1,24,3,3,6,0,0,4,126624,0.1016949152542373
43,0,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,No,17,3,2,1,10,1,3,10,9,0,9,90120,0.22727272727272727
54,0,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4,53280,0.09090909090909091
18,1,Travel_Rarely,230,Research & Development,3,3,Life Sciences,3,Male,54,3,1,Laboratory Technician,3,Single,1420,25233,1,No,13,3,3,0,0,2,3,0,0,0,0,17040,0.0
34,1,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0,27684,0.14285714285714285
44,1,Travel_Rarely,1376,Human Resources,1,2,Medical,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,No,14,3,4,1,24,1,3,20,6,3,6,125784,0.4444444444444444
29,0,Travel_Frequently,410,Research & Development,2,1,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,3180,4668,0,No,13,3,3,3,4,3,3,3,2,0,2,38160,0.1
22,0,Non-Travel,457,Research & Development,26,2,Other,2,Female,85,2,1,Research Scientist,3,Married,2814,10293,1,Yes,14,3,2,0,4,2,2,4,2,1,3,33768,0.17391304347826086
33,0,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,61764,0.3235294117647059
20,1,Travel_Rarely,129,Research & Development,4,3,Technical Degree,1,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,No,19,3,2,0,1,2,3,1,0,0,0,35676,0.047619047619047616
41,1,Travel_Rarely,1356,Sales,20,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,3140,21728,1,Yes,22,4,4,0,4,5,2,4,3,0,2,37680,0.09523809523809523
25,1,Travel_Rarely,688,Research & Development,3,3,Medical,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,No,13,3,3,1,6,5,3,2,2,0,2,48372,0.07692307692307693
55,0,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,4,Male,30,3,2,Healthcare Representative,3,Married,4035,16143,0,Yes,16,3,2,0,4,2,3,3,2,1,2,48420,0.05357142857142857
32,0,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,No,20,4,1,0,8,2,3,5,4,1,4,36456,0.15151515151515152
20,1,Travel_Rarely,129,Research & Development,4,3,Technical Degree,1,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,No,19,3,2,0,1,2,3,1,0,0,0,35676,0.047619047619047616
26,1,Travel_Rarely,1449,Research & Development,16,4,Medical,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,14180,2,Yes,13,3,4,1,5,2,3,3,2,0,2,28476,0.1111111111111111
37,0,Non-Travel,1413,Research & Development,5,2,Technical Degree,3,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,0,No,14,3,1,0,7,2,1,6,5,1,3,42000,0.15789473684210525
22,1,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0,34236,0.0
19,1,Travel_Frequently,602,Sales,1,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,0,No,21,4,1,0,1,5,4,0,0,0,0,27900,0.0
33,0,Travel_Rarely,117,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,No,13,3,2,1,15,5,3,14,10,4,10,33372,0.4117647058823529
30,0,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,3,8,3,3,4,3,0,3,49380,0.12903225806451613
23,1,Travel_Frequently,638,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1790,26956,1,No,19,3,1,1,1,3,2,1,0,1,0,21480,0.041666666666666664
27,0,Travel_Frequently,294,Research & Development,10,2,Life Sciences,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,No,21,4,3,2,9,4,2,9,7,1,7,105516,0.32142857142857145
31,0,Travel_Rarely,192,Research & Development,2,4,Life Sciences,3,Male,32,3,1,Research Scientist,4,Divorced,2695,7747,0,Yes,18,3,2,1,3,2,1,2,2,2,2,32340,0.0625
40,0,Travel_Frequently,530,Research & Development,1,4,Life Sciences,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,No,22,4,4,1,22,3,2,22,3,11,11,162036,0.5365853658536586
47,1,Travel_Frequently,1093,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10,155232,0.4791666666666667
55,1,Travel_Rarely,725,Research & Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,19859,21199,5,Yes,13,3,4,1,24,2,3,5,2,1,4,238308,0.08928571428571429
39,0,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,54636,0.5
52,0,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Yes,12,3,2,2,18,3,3,10,9,6,9,66924,0.18867924528301888
35,1,Travel_Rarely,622,Research & Development,14,4,Other,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Yes,24,4,4,1,5,2,1,4,2,0,2,44916,0.1111111111111111
40,0,Non-Travel,1151,Research & Development,9,5,Life Sciences,4,Male,63,2,2,Healthcare Representative,4,Married,4876,14242,9,No,14,3,4,1,5,5,1,3,2,0,2,58512,0.07317073170731707
24,0,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,25740,0.08
37,1,Travel_Rarely,625,Sales,1,4,Life Sciences,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,No,11,3,3,0,17,2,1,14,1,11,7,127308,0.3684210526315789
24,0,Travel_Frequently,535,Sales,24,3,Medical,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,No,13,3,3,2,3,3,3,2,2,2,1,28800,0.08
46,1,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,107112,0.19148936170212766
33,1,Travel_Frequently,827,Research & Development,29,4,Medical,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,No,22,4,2,0,14,4,3,13,7,3,8,54096,0.38235294117647056
32,1,Non-Travel,1474,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,No,12,3,4,0,6,2,3,4,2,1,2,56484,0.12121212121212122
36,0,Non-Travel,1229,Sales,8,4,Technical Degree,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,No,13,3,4,2,12,3,3,7,7,0,7,60948,0.1891891891891892
31,0,Travel_Rarely,746,Research & Development,8,4,Life Sciences,3,Female,61,3,2,Manufacturing Director,4,Single,4424,20682,1,No,23,4,4,0,11,2,3,11,7,1,8,53088,0.34375
28,1,Travel_Rarely,529,Research & Development,2,4,Life Sciences,1,Male,79,3,1,Laboratory Technician,3,Single,3485,14935,2,No,11,3,3,0,5,5,1,0,0,0,0,41820,0.0
30,1,Travel_Frequently,464,Research & Development,4,3,Technical Degree,3,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Yes,23,4,3,0,3,4,3,1,0,0,0,27420,0.03225806451612903
20,1,Travel_Rarely,1097,Research & Development,11,3,Medical,4,Female,98,2,1,Research Scientist,1,Single,2600,18275,1,Yes,15,3,1,0,1,2,3,1,0,0,0,31200,0.047619047619047616
30,0,Travel_Rarely,1358,Sales,16,1,Life Sciences,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,No,15,3,3,2,4,2,2,2,1,2,2,63612,0.06451612903225806
53,0,Travel_Rarely,447,Research & Development,2,3,Medical,4,Male,39,4,4,Research Director,2,Single,16598,19764,4,No,12,3,2,0,35,2,2,9,8,8,8,199176,0.16666666666666666
40,0,Travel_Rarely,1416,Research & Development,2,2,Medical,1,Male,49,3,5,Research Director,3,Divorced,19436,5949,0,No,19,3,4,1,22,5,3,21,7,3,9,233232,0.5121951219512195
47,0,Travel_Rarely,1482,Research & Development,5,5,Life Sciences,4,Male,42,3,5,Research Director,3,Married,18300,16375,4,No,11,3,2,1,21,2,3,3,2,1,1,219600,0.0625
22,1,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0,34236,0.0
22,1,Travel_Rarely,617,Research & Development,3,1,Life Sciences,2,Female,34,3,2,Manufacturing Director,3,Married,4171,10022,0,Yes,19,3,1,1,4,3,4,3,2,0,2,50052,0.13043478260869565
22,1,Travel_Rarely,617,Research & Development,3,1,Life Sciences,2,Female,34,3,2,Manufacturing Director,3,Married,4171,10022,0,Yes,19,3,1,1,4,3,4,3,2,0,2,50052,0.13043478260869565
34,1,Non-Travel,1362,Sales,19,3,Marketing,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,Yes,13,3,2,0,9,3,2,5,2,0,4,63648,0.14285714285714285
37,0,Travel_Rarely,408,Research & Development,19,2,Life Sciences,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,No,21,4,1,0,8,1,3,1,0,0,0,36264,0.02631578947368421
40,1,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3,25992,0.0975609756097561
41,0,Travel_Rarely,930,Sales,3,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,8938,12227,2,No,11,3,3,1,14,5,3,5,4,0,4,107256,0.11904761904761904
34,0,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,Male,45,3,2,Healthcare Representative,4,Single,7756,22266,0,No,17,3,3,0,7,1,2,6,2,0,4,93072,0.17142857142857143
24,1,Travel_Rarely,240,Human Resources,22,1,Human Resources,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,No,11,3,3,1,1,2,3,1,0,0,0,18660,0.04
29,1,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,40068,0.23333333333333334
50,1,Travel_Frequently,878,Sales,1,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,6728,14255,7,No,12,3,4,2,12,3,3,6,3,0,1,80736,0.11764705882352941
46,1,Travel_Rarely,377,Sales,9,3,Marketing,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,No,11,3,1,1,28,1,4,7,7,4,3,121152,0.14893617021276595
27,0,Travel_Frequently,591,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,No,13,3,3,0,6,0,2,4,2,1,2,30960,0.14285714285714285
39,1,Travel_Rarely,895,Sales,5,3,Technical Degree,4,Male,56,3,2,Sales Representative,4,Married,2086,3335,3,No,14,3,3,1,19,6,4,1,0,0,0,25032,0.025
28,1,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,No,15,3,4,1,5,3,4,3,2,1,2,34908,0.10344827586206896
35,0,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2,57456,0.08333333333333333
21,1,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,3,Female,36,2,1,Laboratory Technician,1,Single,1416,17258,1,No,13,3,1,0,1,6,2,1,0,1,0,16992,0.045454545454545456
42,0,Travel_Frequently,458,Research & Development,26,5,Medical,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0,158292,0.023255813953488372
29,0,Travel_Frequently,1413,Sales,1,1,Medical,2,Female,42,3,3,Sales Executive,4,Married,7918,6599,1,No,14,3,4,1,11,5,3,11,10,4,1,95016,0.36666666666666664
29,0,Travel_Rarely,598,Research & Development,9,3,Life Sciences,3,Male,91,4,1,Research Scientist,3,Married,2451,22376,6,No,18,3,1,2,5,2,2,1,0,0,0,29412,0.03333333333333333
50,0,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,No,15,3,4,1,4,2,3,2,2,2,2,46500,0.0392156862745098
32,1,Travel_Rarely,1045,Sales,4,4,Medical,4,Male,32,1,3,Sales Executive,4,Married,10400,25812,1,No,11,3,3,0,14,2,2,14,8,9,8,124800,0.42424242424242425
55,1,Travel_Rarely,436,Sales,2,1,Medical,3,Male,37,3,2,Sales Executive,4,Single,5160,21519,4,No,16,3,3,0,12,3,2,9,7,7,3,61920,0.16071428571428573
43,0,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,No,11,3,3,1,18,1,3,8,7,0,1,129840,0.18181818181818182
23,0,Travel_Rarely,373,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,14676,0.041666666666666664
26,1,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Yes,18,3,2,0,1,3,1,1,0,0,0,28080,0.037037037037037035
36,1,Travel_Rarely,1218,Sales,9,4,Life Sciences,3,Male,82,2,1,Sales Representative,1,Single,3407,6986,7,No,23,4,2,0,10,4,3,5,3,0,3,40884,0.13513513513513514
46,0,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,3,1,12,3,2,6,3,1,4,88548,0.1276595744680851
43,0,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,16627,2671,4,Yes,14,3,3,1,21,3,2,1,0,0,0,199524,0.022727272727272728
31,1,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2,27624,0.09375
24,1,Travel_Rarely,813,Research & Development,1,3,Medical,2,Male,61,3,1,Research Scientist,4,Married,2293,3020,2,Yes,16,3,1,1,6,2,2,2,0,2,0,27516,0.08
32,0,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2,48936,0.09090909090909091
48,0,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,Male,97,2,2,Healthcare Representative,3,Single,4240,13119,2,No,13,3,4,0,19,0,3,2,2,2,2,50880,0.04081632653061224
30,0,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Yes,19,3,4,0,12,2,1,11,9,4,7,76164,0.3548387096774194
34,0,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Yes,18,3,4,2,8,3,3,8,2,0,6,30948,0.22857142857142856
29,1,Travel_Rarely,408,Sales,23,1,Life Sciences,4,Female,45,2,3,Sales Executive,1,Married,7336,11162,1,No,13,3,1,1,11,3,1,11,8,3,10,88032,0.36666666666666664
33,1,Travel_Rarely,587,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,No,13,3,1,3,8,2,3,4,3,1,3,40896,0.11764705882352941
50,0,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7,218064,0.1568627450980392
29,0,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0,79476,0.2
28,1,Travel_Frequently,1009,Research & Development,1,3,Medical,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,No,15,3,1,2,1,2,3,1,0,0,0,31152,0.034482758620689655
34,0,Travel_Rarely,1346,Research & Development,19,2,Medical,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,8758,0,No,11,3,3,1,3,2,3,2,2,1,2,31932,0.05714285714285714
40,0,Travel_Rarely,1124,Sales,1,2,Medical,2,Male,57,1,2,Sales Executive,4,Married,7457,13273,2,Yes,22,4,3,3,6,2,2,4,3,0,2,89484,0.0975609756097561
37,0,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,50268,0.13157894736842105
22,0,Travel_Rarely,581,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,3375,17624,0,No,12,3,4,0,4,2,4,3,2,1,2,40500,0.13043478260869565
24,1,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Yes,16,3,2,0,6,4,3,5,3,1,4,38424,0.2
